home_id,timestamp,room_temperature_C,relative_humidity_pct
IDEAL_03,2024-01-14 00:30:00,16.04,72.17
IDEAL_03,2024-01-14 01:00:00,15.55,73.15
IDEAL_03,2024-01-14 01:30:00,16.11,71.51
IDEAL_03,2024-01-14 02:00:00,16.19,69.97
IDEAL_03,2024-01-14 02:30:00,15.91,71.58
IDEAL_03,2024-01-14 03:00:00,16.56,70.99
IDEAL_03,2024-01-14 03:30:00,15.93,71.05
IDEAL_03,2024-01-14 04:00:00,16.54,70.56
IDEAL_03,2024-01-14 04:30:00,16.34,68.92
IDEAL_03,2024-01-14 05:00:00,16.47,68.75
IDEAL_03,2024-01-14 05:30:00,15.66,70.14
IDEAL_03,2024-01-14 06:00:00,16.14,70.51
IDEAL_03,2024-01-14 06:30:00,16.08,69.27
IDEAL_03,2024-01-14 07:00:00,19.53,56.93
IDEAL_03,2024-01-14 07:30:00,20.54,59.41
IDEAL_03,2024-01-14 08:00:00,19.77,53.67
IDEAL_03,2024-01-14 08:30:00,19.86,57.16
IDEAL_03,2024-01-14 09:00:00,19.69,56.19
IDEAL_03,2024-01-14 09:30:00,20.38,56.97
IDEAL_03,2024-01-14 10:00:00,19.49,55.64
IDEAL_03,2024-01-14 10:30:00,20.35,56.07
IDEAL_03,2024-01-14 11:00:00,20.52,56.48
IDEAL_03,2024-01-14 11:30:00,20.31,55.84
IDEAL_03,2024-01-14 12:00:00,20.39,54.01
IDEAL_03,2024-01-14 12:30:00,20.4,55.94
IDEAL_03,2024-01-14 13:00:00,19.72,54.17
IDEAL_03,2024-01-14 13:30:00,20.67,57.27
IDEAL_03,2024-01-14 14:00:00,19.92,53.49
IDEAL_03,2024-01-14 14:30:00,20.07,57.83
IDEAL_03,2024-01-14 15:00:00,19.97,56.93
IDEAL_03,2024-01-14 15:30:00,20.3,56.94
IDEAL_03,2024-01-14 16:00:00,19.88,53.04
IDEAL_03,2024-01-14 16:30:00,20.13,55.8
IDEAL_03,2024-01-14 17:00:00,19.61,58.02
IDEAL_03,2024-01-14 17:30:00,20.57,55.51
IDEAL_03,2024-01-14 18:00:00,20.37,54.67
IDEAL_03,2024-01-14 18:30:00,19.98,55.34
IDEAL_03,2024-01-14 19:00:00,19.91,56.19
IDEAL_03,2024-01-14 19:30:00,20.36,55.01
IDEAL_03,2024-01-14 20:00:00,19.82,58.14
IDEAL_03,2024-01-14 20:30:00,20.15,56.19
IDEAL_03,2024-01-14 21:00:00,20.56,55.46
IDEAL_03,2024-01-14 21:30:00,19.78,54.34
IDEAL_03,2024-01-14 22:00:00,20.25,57.02
IDEAL_03,2024-01-14 22:30:00,20.23,56.98
IDEAL_03,2024-01-14 23:00:00,16.06,69.1
IDEAL_03,2024-01-14 23:30:00,15.9,66.94
IDEAL_04,2024-01-08 00:00:00,15.24,74.6
IDEAL_04,2024-01-08 00:30:00,15.89,75.63
IDEAL_04,2024-01-08 01:00:00,15.1,75.67
IDEAL_04,2024-01-08 01:30:00,14.9,77.43
IDEAL_04,2024-01-08 02:00:00,14.65,78.36
IDEAL_04,2024-01-08 02:30:00,14.98,74.31
IDEAL_04,2024-01-08 03:00:00,15.17,78.98
IDEAL_04,2024-01-08 03:30:00,15.13,74.82
IDEAL_04,2024-01-08 04:00:00,15.8,76.25
IDEAL_04,2024-01-08 04:30:00,15.31,76.75
IDEAL_04,2024-01-08 05:00:00,15.05,79.66
IDEAL_04,2024-01-08 05:30:00,14.82,75.17
IDEAL_04,2024-01-08 06:00:00,15.21,73.29
IDEAL_04,2024-01-08 06:30:00,14.74,78.22
IDEAL_04,2024-01-08 07:00:00,19.18,60.74
IDEAL_04,2024-01-08 07:30:00,19.3,61.45
IDEAL_04,2024-01-08 08:00:00,19.02,60.31
IDEAL_04,2024-01-08 08:30:00,18.85,61.45
IDEAL_04,2024-01-08 09:00:00,18.23,60.73
IDEAL_04,2024-01-08 09:30:00,19.56,63.0
IDEAL_04,2024-01-08 10:00:00,19.27,62.11
IDEAL_04,2024-01-08 10:30:00,19.28,60.97
IDEAL_04,2024-01-08 11:00:00,18.48,63.48
IDEAL_04,2024-01-08 11:30:00,19.66,62.37
IDEAL_04,2024-01-08 12:00:00,18.92,59.22
IDEAL_04,2024-01-08 12:30:00,18.99,63.37
IDEAL_04,2024-01-08 13:00:00,18.68,62.27
IDEAL_04,2024-01-08 13:30:00,18.39,64.07
IDEAL_04,2024-01-08 14:00:00,19.57,62.17
IDEAL_04,2024-01-08 14:30:00,19.62,60.8
IDEAL_04,2024-01-08 15:00:00,19.04,61.68
IDEAL_04,2024-01-08 15:30:00,18.83,63.19
IDEAL_04,2024-01-08 16:00:00,18.96,60.83
IDEAL_04,2024-01-08 16:30:00,18.97,61.33
IDEAL_04,2024-01-08 17:00:00,18.63,61.66
IDEAL_04,2024-01-08 17:30:00,18.99,60.26
IDEAL_04,2024-01-08 18:00:00,19.17,60.85
IDEAL_04,2024-01-08 18:30:00,19.51,62.25
IDEAL_04,2024-01-08 19:00:00,19.11,63.79
IDEAL_04,2024-01-08 19:30:00,18.48,62.46
IDEAL_04,2024-01-08 20:00:00,19.25,61.92
IDEAL_04,2024-01-08 20:30:00,19.0,60.74
IDEAL_04,2024-01-08 21:00:00,19.65,63.63
IDEAL_04,2024-01-08 21:30:00,19.68,62.64
IDEAL_04,2024-01-08 22:00:00,19.69,60.93
IDEAL_04,2024-01-08 22:30:00,18.88,63.34
IDEAL_04,2024-01-08 23:00:00,15.9,76.83
IDEAL_04,2024-01-08 23:30:00,15.25,74.77
IDEAL_04,2024-01-09 00:00:00,15.76,75.84
IDEAL_04,2024-01-09 00:30:00,14.91,75.25
IDEAL_04,2024-01-09 01:00:00,14.99,79.94
IDEAL_04,2024-01-09 01:30:00,15.22,76.79
IDEAL_04,2024-01-09 02:00:00,15.17,76.27
IDEAL_04,2024-01-09 02:30:00,15.61,76.7
IDEAL_04,2024-01-09 03:00:00,15.01,78.06
IDEAL_04,2024-01-09 03:30:00,15.57,75.86
IDEAL_04,2024-01-09 04:00:00,15.4,75.1
IDEAL_04,2024-01-09 04:30:00,15.02,77.25
IDEAL_04,2024-01-09 05:00:00,15.37,75.73
IDEAL_04,2024-01-09 05:30:00,14.92,74.38
IDEAL_04,2024-01-09 06:00:00,16.05,74.09
IDEAL_04,2024-01-09 06:30:00,14.04,78.28
IDEAL_04,2024-01-09 07:00:00,19.38,62.19
IDEAL_04,2024-01-09 07:30:00,18.4,61.1
IDEAL_04,2024-01-09 08:00:00,19.02,61.64
IDEAL_04,2024-01-09 08:30:00,19.07,63.2
IDEAL_04,2024-01-09 09:00:00,19.71,61.55
IDEAL_04,2024-01-09 09:30:00,18.83,59.81
IDEAL_04,2024-01-09 10:00:00,19.63,62.48
IDEAL_04,2024-01-09 10:30:00,18.64,63.8
IDEAL_04,2024-01-09 11:00:00,19.65,63.7
IDEAL_04,2024-01-09 11:30:00,18.92,61.15
IDEAL_04,2024-01-09 12:00:00,19.14,63.89
IDEAL_04,2024-01-09 12:30:00,18.97,62.31
IDEAL_04,2024-01-09 13:00:00,19.62,63.85
IDEAL_04,2024-01-09 13:30:00,19.54,62.85
IDEAL_04,2024-01-09 14:00:00,19.28,59.71
IDEAL_04,2024-01-09 14:30:00,18.65,64.61
IDEAL_04,2024-01-09 15:00:00,18.82,62.07
IDEAL_04,2024-01-09 15:30:00,18.7,62.85
IDEAL_04,2024-01-09 16:00:00,18.21,59.97
IDEAL_04,2024-01-09 16:30:00,19.61,62.75
IDEAL_04,2024-01-09 17:00:00,18.98,63.64
IDEAL_04,2024-01-09 17:30:00,18.97,64.89
IDEAL_04,2024-01-09 18:00:00,19.71,64.09
IDEAL_04,2024-01-09 18:30:00,18.92,62.82
IDEAL_04,2024-01-09 19:00:00,18.77,59.67
IDEAL_04,2024-01-09 19:30:00,19.02,62.19
IDEAL_04,2024-01-09 20:00:00,18.65,61.1
IDEAL_04,2024-01-09 20:30:00,19.24,62.34
IDEAL_04,2024-01-09 21:00:00,18.96,60.16
IDEAL_04,2024-01-09 21:30:00,18.9,61.67
IDEAL_04,2024-01-09 22:00:00,18.87,61.21
IDEAL_04,2024-01-09 22:30:00,19.06,61.17
IDEAL_04,2024-01-09 23:00:00,15.14,75.18
IDEAL_04,2024-01-09 23:30:00,14.9,75.78
IDEAL_04,2024-01-10 00:00:00,14.96,76.42
IDEAL_04,2024-01-10 00:30:00,15.07,72.24
IDEAL_04,2024-01-10 01:00:00,15.03,72.42
IDEAL_04,2024-01-10 01:30:00,15.12,75.48
IDEAL_04,2024-01-10 02:00:00,14.84,75.69
IDEAL_04,2024-01-10 02:30:00,15.51,76.27
IDEAL_04,2024-01-10 03:00:00,15.15,74.9
IDEAL_04,2024-01-10 03:30:00,14.91,76.0
IDEAL_04,2024-01-10 04:00:00,15.24,76.18
IDEAL_04,2024-01-10 04:30:00,15.08,74.89
IDEAL_04,2024-01-10 05:00:00,14.41,77.51
IDEAL_04,2024-01-10 05:30:00,15.24,76.25
IDEAL_04,2024-01-10 06:00:00,14.7,76.81
IDEAL_04,2024-01-10 06:30:00,15.48,76.09
IDEAL_04,2024-01-10 07:00:00,19.01,65.14
IDEAL_04,2024-01-10 07:30:00,19.42,62.88
IDEAL_04,2024-01-10 08:00:00,18.85,61.26
IDEAL_04,2024-01-10 08:30:00,19.13,63.22
IDEAL_04,2024-01-10 09:00:00,19.59,59.53
IDEAL_04,2024-01-10 09:30:00,19.0,62.17
IDEAL_04,2024-01-10 10:00:00,18.87,62.47
IDEAL_04,2024-01-10 10:30:00,19.37,62.18
IDEAL_04,2024-01-10 11:00:00,19.36,61.49
IDEAL_04,2024-01-10 11:30:00,18.89,60.47
IDEAL_04,2024-01-10 12:00:00,18.31,60.8
IDEAL_04,2024-01-10 12:30:00,18.86,62.14
IDEAL_04,2024-01-10 13:00:00,19.38,60.32
IDEAL_04,2024-01-10 13:30:00,18.8,64.64
IDEAL_04,2024-01-10 14:00:00,19.1,58.03
IDEAL_04,2024-01-10 14:30:00,18.84,61.5
IDEAL_04,2024-01-10 15:00:00,18.33,62.15
IDEAL_04,2024-01-10 15:30:00,18.84,62.75
IDEAL_04,2024-01-10 16:00:00,19.38,60.61
IDEAL_04,2024-01-10 16:30:00,18.16,63.69
IDEAL_04,2024-01-10 17:00:00,19.21,59.9
IDEAL_04,2024-01-10 17:30:00,18.63,61.14
IDEAL_04,2024-01-10 18:00:00,19.35,62.92
IDEAL_04,2024-01-10 18:30:00,19.39,63.55
IDEAL_04,2024-01-10 19:00:00,19.04,59.88
IDEAL_04,2024-01-10 19:30:00,19.04,65.96
IDEAL_04,2024-01-10 20:00:00,18.78,60.64
IDEAL_04,2024-01-10 20:30:00,18.57,60.02
IDEAL_04,2024-01-10 21:00:00,19.79,62.74
IDEAL_04,2024-01-10 21:30:00,18.76,61.47
IDEAL_04,2024-01-10 22:00:00,19.73,61.24
IDEAL_04,2024-01-10 22:30:00,18.76,62.88
IDEAL_04,2024-01-10 23:00:00,15.32,73.7
IDEAL_04,2024-01-10 23:30:00,14.65,73.44
IDEAL_04,2024-01-11 00:00:00,15.32,75.09
IDEAL_04,2024-01-11 00:30:00,14.98,77.61
IDEAL_04,2024-01-11 01:00:00,14.98,75.16
IDEAL_04,2024-01-11 01:30:00,15.35,78.39
IDEAL_04,2024-01-11 02:00:00,14.92,77.79
IDEAL_04,2024-01-11 02:30:00,14.54,76.41
IDEAL_04,2024-01-11 03:00:00,15.41,76.5
IDEAL_04,2024-01-11 03:30:00,14.65,76.41
IDEAL_04,2024-01-11 04:00:00,15.31,76.23
IDEAL_04,2024-01-11 04:30:00,15.5,75.44
IDEAL_04,2024-01-11 05:00:00,14.96,75.61
IDEAL_04,2024-01-11 05:30:00,15.58,74.38
IDEAL_04,2024-01-11 06:00:00,15.3,72.67
IDEAL_04,2024-01-11 06:30:00,14.83,77.64
IDEAL_04,2024-01-11 07:00:00,19.67,62.22
IDEAL_04,2024-01-11 07:30:00,18.65,62.0
IDEAL_04,2024-01-11 08:00:00,18.96,62.59
IDEAL_04,2024-01-11 08:30:00,19.02,60.75
IDEAL_04,2024-01-11 09:00:00,19.35,60.49
IDEAL_04,2024-01-11 09:30:00,19.55,61.56
IDEAL_04,2024-01-11 10:00:00,19.53,64.04
IDEAL_04,2024-01-11 10:30:00,19.2,60.24
IDEAL_04,2024-01-11 11:00:00,18.99,58.05
IDEAL_04,2024-01-11 11:30:00,18.38,61.21
IDEAL_04,2024-01-11 12:00:00,18.58,63.7
IDEAL_04,2024-01-11 12:30:00,19.81,59.39
IDEAL_04,2024-01-11 13:00:00,18.37,60.22
IDEAL_04,2024-01-11 13:30:00,18.79,62.38
IDEAL_04,2024-01-11 14:00:00,19.56,65.84
IDEAL_04,2024-01-11 14:30:00,19.19,59.95
IDEAL_04,2024-01-11 15:00:00,19.48,59.89
IDEAL_04,2024-01-11 15:30:00,19.32,62.5
IDEAL_04,2024-01-11 16:00:00,19.69,63.8
IDEAL_04,2024-01-11 16:30:00,19.22,61.05
IDEAL_04,2024-01-11 17:00:00,19.37,59.56
IDEAL_04,2024-01-11 17:30:00,18.82,62.64
IDEAL_04,2024-01-11 18:00:00,19.34,62.91
IDEAL_04,2024-01-11 18:30:00,18.95,64.66
IDEAL_04,2024-01-11 19:00:00,18.93,62.97
IDEAL_04,2024-01-11 19:30:00,19.46,63.23
IDEAL_04,2024-01-11 20:00:00,19.47,61.6
IDEAL_04,2024-01-11 20:30:00,19.78,65.65
IDEAL_04,2024-01-11 21:00:00,19.76,61.39
IDEAL_04,2024-01-11 21:30:00,19.47,61.07
IDEAL_04,2024-01-11 22:00:00,18.42,64.7
IDEAL_04,2024-01-11 22:30:00,19.84,59.78
IDEAL_04,2024-01-11 23:00:00,15.47,73.22
IDEAL_04,2024-01-11 23:30:00,14.8,76.17
IDEAL_04,2024-01-12 00:00:00,15.4,75.99
IDEAL_04,2024-01-12 00:30:00,14.69,75.65
IDEAL_04,2024-01-12 01:00:00,15.35,77.48
IDEAL_04,2024-01-12 01:30:00,14.58,74.63
IDEAL_04,2024-01-12 02:00:00,14.78,76.08
IDEAL_04,2024-01-12 02:30:00,15.39,75.45
IDEAL_04,2024-01-12 03:00:00,15.54,74.65
IDEAL_04,2024-01-12 03:30:00,15.24,75.9
IDEAL_04,2024-01-12 04:00:00,14.99,77.27
IDEAL_04,2024-01-12 04:30:00,14.26,79.17
IDEAL_04,2024-01-12 05:00:00,15.02,76.86
IDEAL_04,2024-01-12 05:30:00,15.32,72.22
IDEAL_04,2024-01-12 06:00:00,14.98,75.93
IDEAL_04,2024-01-12 06:30:00,15.1,76.06
IDEAL_04,2024-01-12 07:00:00,19.03,63.39
IDEAL_04,2024-01-12 07:30:00,18.98,62.27
IDEAL_04,2024-01-12 08:00:00,19.14,63.87
IDEAL_04,2024-01-12 08:30:00,19.0,62.58
IDEAL_04,2024-01-12 09:00:00,19.68,64.33
IDEAL_04,2024-01-12 09:30:00,18.22,61.33
IDEAL_04,2024-01-12 10:00:00,18.89,62.2
IDEAL_04,2024-01-12 10:30:00,18.76,63.23
IDEAL_04,2024-01-12 11:00:00,19.19,61.13
IDEAL_04,2024-01-12 11:30:00,19.14,60.8
IDEAL_04,2024-01-12 12:00:00,19.76,61.04
IDEAL_04,2024-01-12 12:30:00,19.89,60.86
IDEAL_04,2024-01-12 13:00:00,18.8,62.77
IDEAL_04,2024-01-12 13:30:00,19.11,59.24
IDEAL_04,2024-01-12 14:00:00,19.19,59.65
IDEAL_04,2024-01-12 14:30:00,18.79,64.78
IDEAL_04,2024-01-12 15:00:00,19.36,60.9
IDEAL_04,2024-01-12 15:30:00,19.01,62.29
IDEAL_04,2024-01-12 16:00:00,18.68,59.75
IDEAL_04,2024-01-12 16:30:00,18.99,62.13
IDEAL_04,2024-01-12 17:00:00,18.71,60.91
IDEAL_04,2024-01-12 17:30:00,19.52,59.64
IDEAL_04,2024-01-12 18:00:00,19.87,63.99
IDEAL_04,2024-01-12 18:30:00,19.2,63.76
IDEAL_04,2024-01-12 19:00:00,19.15,61.83
IDEAL_04,2024-01-12 19:30:00,19.17,63.49
IDEAL_04,2024-01-12 20:00:00,19.58,64.84
IDEAL_04,2024-01-12 20:30:00,19.57,63.12
IDEAL_04,2024-01-12 21:00:00,19.06,62.71
IDEAL_04,2024-01-12 21:30:00,19.21,62.29
IDEAL_04,2024-01-12 22:00:00,19.37,62.96
IDEAL_04,2024-01-12 22:30:00,18.65,61.44
IDEAL_04,2024-01-12 23:00:00,15.59,75.57
IDEAL_04,2024-01-12 23:30:00,15.8,76.66
IDEAL_04,2024-01-13 00:00:00,15.57,75.28
IDEAL_04,2024-01-13 00:30:00,14.61,75.44
IDEAL_04,2024-01-13 01:00:00,14.32,75.99
IDEAL_04,2024-01-13 01:30:00,15.39,77.71
IDEAL_04,2024-01-13 02:00:00,14.8,74.29
IDEAL_04,2024-01-13 02:30:00,15.22,77.13
IDEAL_04,2024-01-13 03:00:00,15.72,77.18
IDEAL_04,2024-01-13 03:30:00,14.84,77.17
IDEAL_04,2024-01-13 04:00:00,14.96,74.78
IDEAL_04,2024-01-13 04:30:00,15.22,73.45
IDEAL_04,2024-01-13 05:00:00,14.59,76.83
IDEAL_04,2024-01-13 05:30:00,14.8,76.27
IDEAL_04,2024-01-13 06:00:00,15.12,77.49
IDEAL_04,2024-01-13 06:30:00,14.99,74.94
IDEAL_04,2024-01-13 07:00:00,19.35,63.13
IDEAL_04,2024-01-13 07:30:00,20.21,63.57
IDEAL_04,2024-01-13 08:00:00,19.15,61.85
IDEAL_04,2024-01-13 08:30:00,18.77,62.61
IDEAL_04,2024-01-13 09:00:00,19.67,62.56
IDEAL_04,2024-01-13 09:30:00,18.47,60.76
IDEAL_04,2024-01-13 10:00:00,18.55,62.78
IDEAL_04,2024-01-13 10:30:00,18.87,64.42
IDEAL_04,2024-01-13 11:00:00,18.99,62.02
IDEAL_04,2024-01-13 11:30:00,18.86,59.8
IDEAL_04,2024-01-13 12:00:00,19.09,60.96
IDEAL_04,2024-01-13 12:30:00,19.22,59.32
IDEAL_04,2024-01-13 13:00:00,19.53,63.92
IDEAL_04,2024-01-13 13:30:00,19.14,63.13
IDEAL_04,2024-01-13 14:00:00,18.88,61.24
IDEAL_04,2024-01-13 14:30:00,19.51,59.86
IDEAL_04,2024-01-13 15:00:00,18.78,60.74
IDEAL_04,2024-01-13 15:30:00,18.45,61.03
IDEAL_04,2024-01-13 16:00:00,19.59,62.15
IDEAL_04,2024-01-13 16:30:00,19.56,62.1
IDEAL_04,2024-01-13 17:00:00,18.79,64.0
IDEAL_04,2024-01-13 17:30:00,18.95,60.95
IDEAL_04,2024-01-13 18:00:00,18.74,59.73
IDEAL_04,2024-01-13 18:30:00,19.24,60.25
IDEAL_04,2024-01-13 19:00:00,19.8,61.95
IDEAL_04,2024-01-13 19:30:00,19.39,60.9
IDEAL_04,2024-01-13 20:00:00,19.52,61.55
IDEAL_04,2024-01-13 20:30:00,19.43,61.31
IDEAL_04,2024-01-13 21:00:00,19.11,63.47
IDEAL_04,2024-01-13 21:30:00,19.54,61.11
IDEAL_04,2024-01-13 22:00:00,19.4,61.42
IDEAL_04,2024-01-13 22:30:00,19.68,63.06
IDEAL_04,2024-01-13 23:00:00,14.92,75.14
IDEAL_04,2024-01-13 23:30:00,14.41,76.62
IDEAL_04,2024-01-14 00:00:00,15.52,76.49
IDEAL_04,2024-01-14 00:30:00,15.25,76.2
IDEAL_04,2024-01-14 01:00:00,14.99,74.29
IDEAL_04,2024-01-14 01:30:00,15.01,77.83
IDEAL_04,2024-01-14 02:00:00,16.13,79.32
IDEAL_04,2024-01-14 02:30:00,14.85,76.0
IDEAL_04,2024-01-14 03:00:00,14.77,74.42
IDEAL_04,2024-01-14 03:30:00,15.14,76.03
IDEAL_04,2024-01-14 04:00:00,15.58,77.47
IDEAL_04,2024-01-14 04:30:00,16.02,75.07
IDEAL_04,2024-01-14 05:00:00,15.37,75.79
IDEAL_04,2024-01-14 05:30:00,14.6,76.5
IDEAL_04,2024-01-14 06:00:00,15.89,77.79
IDEAL_04,2024-01-14 06:30:00,15.1,77.15
IDEAL_04,2024-01-14 07:00:00,18.77,63.21
IDEAL_04,2024-01-14 07:30:00,18.67,61.35
IDEAL_04,2024-01-14 08:00:00,19.44,62.59
IDEAL_04,2024-01-14 08:30:00,19.2,60.91
IDEAL_04,2024-01-14 09:00:00,19.24,63.26
IDEAL_04,2024-01-14 09:30:00,19.62,63.72
IDEAL_04,2024-01-14 10:00:00,18.79,62.82
IDEAL_04,2024-01-14 10:30:00,19.65,61.44
IDEAL_04,2024-01-14 11:00:00,18.9,61.68
IDEAL_04,2024-01-14 11:30:00,19.97,64.7
IDEAL_04,2024-01-14 12:00:00,19.35,61.46
IDEAL_04,2024-01-14 12:30:00,18.74,63.56
IDEAL_04,2024-01-14 13:00:00,18.3,62.5
IDEAL_04,2024-01-14 13:30:00,19.43,61.49
IDEAL_04,2024-01-14 14:00:00,18.96,59.97
IDEAL_04,2024-01-14 14:30:00,19.04,62.31
IDEAL_04,2024-01-14 15:00:00,19.41,62.12
IDEAL_04,2024-01-14 15:30:00,19.51,64.7
IDEAL_04,2024-01-14 16:00:00,19.6,60.7
IDEAL_04,2024-01-14 16:30:00,18.64,65.43
IDEAL_04,2024-01-14 17:00:00,19.68,62.56
IDEAL_04,2024-01-14 17:30:00,18.87,62.56
IDEAL_04,2024-01-14 18:00:00,18.2,61.1
IDEAL_04,2024-01-14 18:30:00,18.64,62.46
IDEAL_04,2024-01-14 19:00:00,19.19,62.7
IDEAL_04,2024-01-14 19:30:00,18.72,63.39
IDEAL_04,2024-01-14 20:00:00,19.07,60.52
IDEAL_04,2024-01-14 20:30:00,19.24,64.1
IDEAL_04,2024-01-14 21:00:00,19.03,62.53
IDEAL_04,2024-01-14 21:30:00,18.91,62.9
IDEAL_04,2024-01-14 22:00:00,18.61,61.66
IDEAL_04,2024-01-14 22:30:00,19.12,60.6
IDEAL_04,2024-01-14 23:00:00,14.28,76.1
IDEAL_04,2024-01-14 23:30:00,14.83,76.27
IDEAL_05,2024-01-08 00:00:00,16.16,66.38
IDEAL_05,2024-01-08 00:30:00,15.47,65.57
IDEAL_05,2024-01-08 01:00:00,15.35,66.48
IDEAL_05,2024-01-08 01:30:00,15.64,67.58
IDEAL_05,2024-01-08 02:00:00,15.77,64.46
IDEAL_05,2024-01-08 02:30:00,15.66,67.55
IDEAL_05,2024-01-08 03:00:00,15.74,64.97
IDEAL_05,2024-01-08 03:30:00,15.85,69.28
IDEAL_05,2024-01-08 04:00:00,15.22,68.49
IDEAL_05,2024-01-08 04:30:00,15.26,65.89
IDEAL_05,2024-01-08 05:00:00,14.67,64.61
IDEAL_05,2024-01-08 05:30:00,16.14,64.33
IDEAL_05,2024-01-08 06:00:00,15.77,67.37
IDEAL_05,2024-01-08 06:30:00,16.18,66.01
IDEAL_05,2024-01-08 07:00:00,19.31,53.45
IDEAL_05,2024-01-08 07:30:00,19.77,55.36
IDEAL_05,2024-01-08 08:00:00,19.85,50.9
IDEAL_05,2024-01-08 08:30:00,19.54,50.21
IDEAL_05,2024-01-08 09:00:00,19.14,52.35
IDEAL_05,2024-01-08 09:30:00,20.46,53.78
IDEAL_05,2024-01-08 10:00:00,20.32,50.65
IDEAL_05,2024-01-08 10:30:00,19.61,52.11
IDEAL_05,2024-01-08 11:00:00,19.97,54.11
IDEAL_05,2024-01-08 11:30:00,19.57,49.61
IDEAL_05,2024-01-08 12:00:00,19.36,52.41
IDEAL_05,2024-01-08 12:30:00,20.49,51.25
IDEAL_05,2024-01-08 13:00:00,19.1,52.24
IDEAL_05,2024-01-08 13:30:00,19.65,53.12
IDEAL_05,2024-01-08 14:00:00,19.8,52.39
IDEAL_05,2024-01-08 14:30:00,20.42,50.54
IDEAL_05,2024-01-08 15:00:00,20.12,51.31
IDEAL_05,2024-01-08 15:30:00,19.09,54.2
IDEAL_05,2024-01-08 16:00:00,19.76,52.55
IDEAL_05,2024-01-08 16:30:00,19.77,53.32
IDEAL_05,2024-01-08 17:00:00,19.67,52.43
IDEAL_05,2024-01-08 17:30:00,20.01,53.27
IDEAL_05,2024-01-08 18:00:00,19.2,51.46
IDEAL_05,2024-01-08 18:30:00,19.6,50.91
IDEAL_05,2024-01-08 19:00:00,19.95,53.2
IDEAL_05,2024-01-08 19:30:00,20.03,53.75
IDEAL_05,2024-01-08 20:00:00,19.82,50.69
IDEAL_05,2024-01-08 20:30:00,19.65,51.19
IDEAL_05,2024-01-08 21:00:00,19.71,51.81
IDEAL_05,2024-01-08 21:30:00,20.06,54.49
IDEAL_05,2024-01-08 22:00:00,19.78,52.9
IDEAL_05,2024-01-08 22:30:00,19.35,50.07
IDEAL_05,2024-01-08 23:00:00,15.27,65.92
IDEAL_05,2024-01-08 23:30:00,15.17,65.69
IDEAL_05,2024-01-09 00:00:00,16.34,64.3
IDEAL_05,2024-01-09 00:30:00,16.09,65.9
IDEAL_05,2024-01-09 01:00:00,15.72,65.62
IDEAL_05,2024-01-09 01:30:00,15.58,65.52
IDEAL_05,2024-01-09 02:00:00,15.53,65.45
IDEAL_05,2024-01-09 02:30:00,16.2,68.27
IDEAL_05,2024-01-09 03:00:00,16.52,65.51
IDEAL_05,2024-01-09 03:30:00,15.52,66.13
IDEAL_05,2024-01-09 04:00:00,16.22,65.97
IDEAL_05,2024-01-09 04:30:00,15.77,65.3
IDEAL_05,2024-01-09 05:00:00,15.68,66.18
IDEAL_05,2024-01-09 05:30:00,16.36,66.16
IDEAL_05,2024-01-09 06:00:00,15.76,66.18
IDEAL_05,2024-01-09 06:30:00,15.88,64.77
IDEAL_05,2024-01-09 07:00:00,19.86,51.75
IDEAL_05,2024-01-09 07:30:00,19.11,53.2
IDEAL_05,2024-01-09 08:00:00,19.88,51.79
IDEAL_05,2024-01-09 08:30:00,19.54,52.3
IDEAL_05,2024-01-09 09:00:00,19.19,52.31
IDEAL_05,2024-01-09 09:30:00,19.56,52.68
IDEAL_05,2024-01-09 10:00:00,19.55,52.9
IDEAL_05,2024-01-09 10:30:00,20.17,51.8
IDEAL_05,2024-01-09 11:00:00,19.34,50.69
IDEAL_05,2024-01-09 11:30:00,19.45,50.23
IDEAL_05,2024-01-09 12:00:00,19.86,53.58
IDEAL_05,2024-01-09 12:30:00,19.23,53.21
IDEAL_05,2024-01-09 13:00:00,19.5,53.03
IDEAL_05,2024-01-09 13:30:00,19.1,53.28
IDEAL_05,2024-01-09 14:00:00,20.13,51.82
IDEAL_05,2024-01-09 14:30:00,19.64,51.12
IDEAL_05,2024-01-09 15:00:00,19.76,50.59
IDEAL_05,2024-01-09 15:30:00,20.13,50.42
IDEAL_05,2024-01-09 16:00:00,19.47,53.88
IDEAL_05,2024-01-09 16:30:00,19.64,51.32
IDEAL_05,2024-01-09 17:00:00,19.34,53.64
IDEAL_05,2024-01-09 17:30:00,19.34,51.78
IDEAL_05,2024-01-09 18:00:00,19.39,51.04
IDEAL_05,2024-01-09 18:30:00,19.57,50.42
IDEAL_05,2024-01-09 19:00:00,19.61,51.18
IDEAL_05,2024-01-09 19:30:00,19.88,54.19
IDEAL_05,2024-01-09 20:00:00,19.41,50.43
IDEAL_05,2024-01-09 20:30:00,19.89,55.23
IDEAL_05,2024-01-09 21:00:00,19.96,50.8
IDEAL_05,2024-01-09 21:30:00,19.58,53.18
IDEAL_05,2024-01-09 22:00:00,19.44,51.84
IDEAL_05,2024-01-09 22:30:00,19.8,51.58
IDEAL_05,2024-01-09 23:00:00,15.68,64.15
IDEAL_05,2024-01-09 23:30:00,15.85,65.91
IDEAL_05,2024-01-10 00:00:00,16.39,64.32
IDEAL_05,2024-01-10 00:30:00,15.79,63.54
